latitude,longitude,total_rooms,house_value
37.54,-122.02,1240,210300
37.54,-122.03,4458,208000
37.53,-122.03,1746,183300
37.53,-122.01,4572,245700
37.53,-122.02,4280,242200
37.51,-122.0,6352,181700
37.72,-121.92,7477,299400
37.72,-121.92,4638,219500
37.71,-121.91,4377,231800
37.72,-121.93,3816,221300
37.72,-121.93,2806,213800
37.71,-121.93,4822,206000
37.71,-121.94,6473,271100
37.71,-121.96,8072,336500
37.64,-121.92,1280,315600
37.66,-121.93,3166,500001
37.69,-121.92,3742,285400
37.66,-121.9,7397,323000
37.68,-121.92,1655,291900
37.7,-121.93,2456,225600
37.69,-121.91,2179,259600
37.68,-121.91,1804,262900
37.68,-121.91,3631,257300
37.69,-121.91,2876,259200
37.68,-121.89,7490,339700
37.68,-121.88,2234,337200
37.68,-121.89,1898,334100
37.67,-121.88,4070,311500
37.67,-121.88,2244,296900
37.67,-121.89,2948,247900
37.67,-121.89,2034,300400
37.67,-121.9,2130,332400
37.67,-121.9,9540,389800
37.66,-121.88,2702,233000
37.66,-121.87,522,238500
37.66,-121.87,775,233300
37.66,-121.89,1565,231300
37.64,-121.88,1309,475800
37.57,-121.87,5519,393200
37.67,-121.87,4337,247200
37.67,-121.87,1812,229400
37.68,-121.85,4719,282500
37.66,-121.85,4236,300600
37.66,-121.86,3634,293200
37.66,-121.87,1569,278500
37.66,-121.84,13182,352900
37.72,-121.85,228,400000
37.73,-121.82,127,375000
37.7,-121.86,9621,313700
37.69,-121.89,6159,139300
37.65,-121.77,4290,327500
37.61,-121.62,1786,430600
37.77,-121.61,404,125000
37.7,-121.72,1671,450000
37.71,-121.73,5608,200200
37.71,-121.75,12070,192400
37.74,-121.77,494,418800
37.7,-121.8,5533,216800
37.69,-121.8,3956,215500
37.69,-121.82,1906,227700
37.69,-121.76,3433,184400
37.68,-121.77,1687,158400
37.69,-121.78,2358,174600
37.69,-121.78,2853,168400
37.69,-121.79,6296,188400
37.7,-121.76,3980,256700
37.69,-121.75,2647,183800
37.68,-121.75,1755,183400
37.68,-121.76,1864,177500
37.68,-121.76,1078,186900
37.68,-121.73,20354,238900
37.68,-121.78,3112,172500
37.68,-121.77,495,179200
37.68,-121.76,2157,204400
37.68,-121.77,1501,209400
37.67,-121.77,8068,264200
37.67,-121.76,3023,350000
37.67,-121.78,2211,199800
37.67,-121.79,2163,211000
37.67,-121.78,1773,201100
37.66,-121.78,1947,193000
37.66,-121.79,14701,245000
38.69,-119.78,1364,117600
38.72,-119.93,2061,97900
38.52,-120.0,3045,140600
38.48,-120.56,3545,120900
38.45,-120.59,2944,119000
38.46,-120.55,1443,129200
38.45,-120.55,2277,99100
38.43,-120.55,1564,108900
38.55,-120.25,4403,111700
38.54,-120.79,1133,68900
38.51,-120.8,1001,96400
38.5,-120.65,1783,116700
38.47,-120.76,1521,123800
38.45,-120.88,1374,97900
38.43,-120.79,1391,129800
38.44,-120.69,1473,121300
38.5,-120.93,1248,107200
38.42,-120.97,1748,121900
38.37,-120.87,3998,113400
38.34,-120.98,3471,99100
38.32,-120.88,2791,103000
38.26,-120.93,2084,114200
38.42,-120.72,5654,144100
38.38,-120.77,4221,128600
38.38,-120.72,1787,157200
38.4,-120.66,2144,118500
38.42,-120.65,1538,116700
38.39,-120.62,3750,134800
38.36,-120.69,3267,109900
38.34,-120.71,1257,144300
38.31,-120.8,1341,123600
39.76,-121.83,9831,112600
39.76,-121.82,6010,107300
39.78,-121.86,7653,117800
39.77,-121.85,5273,89900
39.76,-121.84,2351,102300
39.76,-121.86,7254,87300
39.76,-121.89,10265,142600
39.74,-121.88,14631,153100
39.75,-121.87,1707,126600
39.75,-121.86,1651,118300
39.74,-121.87,1737,147000
39.75,-121.85,568,78100
39.74,-121.85,1139,85800
39.74,-121.85,2901,84500
39.73,-121.85,444,137500
39.73,-121.85,3425,88900
39.74,-121.86,3494,120200
39.75,-121.84,4362,74500
39.74,-121.84,2976,85100
39.74,-121.83,3263,130300
39.75,-121.8,2551,125200
39.75,-121.82,7744,111400
39.75,-121.82,2236,97000
39.75,-121.8,7212,122600
39.73,-121.79,5690,116300
39.71,-121.78,140,179200
39.73,-121.82,2923,85800
39.73,-121.84,677,94800
39.73,-121.84,502,200000
39.73,-121.84,857,112500
39.72,-121.84,1457,69000
39.73,-121.84,957,55000
39.73,-121.83,1741,77900
39.72,-121.85,7272,98800
39.72,-121.83,1890,78700
39.7,-121.81,5051,81300
39.73,-121.82,2242,60300
39.72,-121.82,2978,66300
39.71,-121.81,1222,116700
39.82,-121.87,5103,159700
39.71,-121.89,2741,139200
39.79,-121.97,1453,89600
39.68,-121.84,549,153100
39.64,-121.8,2202,87500
39.66,-121.77,3759,158600
39.59,-121.74,1535,95100
39.59,-121.9,1465,93800
39.88,-121.75,2867,95300
39.82,-121.68,3996,141300
40.06,-121.54,858,67500
39.97,-121.51,1468,73000
39.86,-121.59,1527,119600
39.83,-121.58,4591,93200
39.8,-121.6,1742,117900
39.79,-121.62,3835,97200
39.82,-121.59,1958,97600
39.83,-121.6,3744,95300
39.82,-121.63,3974,107700
39.79,-121.6,2672,102900
39.79,-121.59,743,88300
39.78,-121.59,2754,86500
39.78,-121.59,945,58000
39.77,-121.6,1503,84000
39.77,-121.61,1612,89500
39.78,-121.63,1677,93400
39.8,-121.57,790,115200
39.78,-121.57,2221,105700
39.77,-121.59,1535,97300
39.79,-121.58,2636,108600
39.76,-121.57,1384,104900
39.76,-121.58,2487,110200
39.76,-121.58,1676,103800
39.75,-121.59,908,80800
39.77,-121.6,2263,87300
39.76,-121.6,2447,85500
39.76,-121.61,2431,85000
39.77,-121.62,1759,93500
39.76,-121.65,1599,96700
39.76,-121.63,2598,109700
39.76,-121.62,2063,85800
39.75,-121.62,1173,92800
39.75,-121.63,1296,70500
39.74,-121.64,1808,121800
39.71,-121.71,2748,102600
39.66,-121.66,3502,101200
39.69,-121.56,2836,168300
39.74,-121.57,1619,126100
39.74,-121.59,1646,83800
39.75,-121.6,2888,92600
39.68,-121.6,1677,111200
39.83,-121.5,1896,87500
39.72,-121.41,1583,87500
39.61,-121.39,2828,94700
39.65,-121.24,632,62500
39.55,-121.19,1483,83300
39.52,-121.36,2490,85700
39.52,-121.56,818,79500
39.52,-121.56,1957,53600
39.53,-121.56,1733,65200
39.6,-121.54,886,84100
39.54,-121.46,5549,142300
39.52,-121.49,848,93800
39.5,-121.44,1652,90800
39.49,-121.47,1554,91800
39.51,-121.47,3720,97500
39.53,-121.53,1806,91200
39.52,-121.53,1030,73800
39.52,-121.53,1028,86400
39.51,-121.54,3585,62100
39.51,-121.52,3085,72200
39.51,-121.55,1551,57600
39.51,-121.55,827,58300
39.51,-121.55,1050,51700
39.51,-121.56,1064,57900
39.51,-121.56,1885,53100
39.5,-121.57,2023,56100
39.52,-121.58,2409,58000
39.51,-121.58,1865,56700
39.5,-121.58,1947,57600
39.5,-121.62,2105,63300
39.52,-121.61,1610,59800
39.53,-121.65,1387,65200
39.48,-121.57,202,42500
39.5,-121.55,3215,45100
39.5,-121.54,1438,39400
39.49,-121.53,1537,50300
39.48,-121.54,2896,53800
39.47,-121.54,1724,53900
39.48,-121.55,461,41800
39.49,-121.49,2505,88900
39.5,-121.52,1462,82600
39.49,-121.52,1217,63600
39.48,-121.52,2628,59400
39.45,-121.55,2278,60600
39.44,-121.53,1340,57100
39.44,-121.55,1434,49000
39.43,-121.52,2119,80400
39.4,-121.46,3659,96200
39.39,-121.39,189,60000
39.33,-121.54,720,61300
39.39,-121.59,2515,73800
39.37,-121.67,2599,86300
39.35,-121.65,1003,86400
39.34,-121.67,1217,84600
39.32,-121.65,812,73500
39.36,-121.69,2220,56200
39.37,-121.7,1852,57000
39.36,-121.7,1210,63900
39.36,-121.7,2330,56000
39.36,-121.69,842,63000
39.38,-121.74,2596,85500
39.33,-121.8,1019,81300
39.42,-121.71,1432,57600
39.41,-121.71,1814,59400
39.4,-121.75,1687,81900
39.48,-121.79,1105,82100
38.15,-120.46,4221,116000
38.12,-120.55,1566,116100
38.09,-120.56,2745,94900
38.07,-120.55,1199,92200
38.07,-120.54,736,79900
37.97,-120.67,7450,133000
38.09,-120.46,3758,122600
38.24,-120.79,1003,90400
38.2,-120.9,3120,93200
38.16,-120.88,2029,125900
38.11,-120.91,3585,133100
38.12,-120.76,7188,130600
38.28,-120.65,3095,104000
38.24,-120.72,2685,101600
38.19,-120.67,2967,92600
38.2,-120.57,4110,122300
38.25,-120.43,763,112500
38.39,-120.56,1326,86600
38.41,-120.54,1435,77400
38.42,-120.42,2912,91900
38.33,-120.41,1463,100900
38.31,-120.55,1411,94700
38.35,-120.57,1504,84800
38.21,-120.36,4300,139900
38.23,-120.34,3757,121400
38.26,-120.33,2962,155800
38.25,-120.34,5497,111500
38.23,-120.37,4401,123500
38.25,-120.37,4495,113700
38.29,-120.27,3486,103800
38.31,-120.27,3297,108300
38.42,-120.19,1568,77500
39.03,-121.91,1096,65800
38.99,-122.0,1548,67500
39.0,-122.13,3832,59200
39.15,-121.99,6440,72000
39.22,-122.04,1446,92800
39.25,-122.08,224,112500
39.1,-122.33,266,75000
39.15,-122.2,1064,108000
39.13,-122.09,4169,65500
39.34,-122.05,1064,61500
39.31,-122.17,2791,62700
39.3,-122.51,1629,68800
39.21,-122.01,1592,69100
39.21,-122.01,1989,75800
39.21,-122.01,1214,75000
39.3,-121.96,701,112500
38.03,-121.65,3144,192400
38.03,-121.63,2549,209400
38.04,-121.63,2019,183800
38.0,-121.73,9217,189100
38.0,-121.72,7957,156500
37.98,-121.72,7105,168800
37.98,-121.68,3388,162800
37.98,-121.7,3079,172900
37.99,-121.71,3861,129700
37.99,-121.67,1046,213500
37.93,-121.68,1014,119400
37.94,-121.7,1710,131100
37.95,-121.69,1850,125400
37.96,-121.7,2396,151400
37.93,-121.66,2055,263100
37.91,-121.7,1962,187100
37.93,-121.7,2005,156700
37.95,-121.74,4980,186300
37.93,-121.7,3258,152500
37.91,-121.6,2479,241400
37.9,-121.6,14684,340900
37.86,-121.61,1428,154400
37.85,-121.64,1999,253900
38.01,-121.8,2273,109400
38.01,-121.81,1942,105100
38.01,-121.81,1124,128500
38.02,-121.82,176,93800
38.01,-121.82,1017,99100
38.01,-121.82,1120,96400
38.01,-121.82,3018,127000
38.02,-121.84,66,87500
38.01,-121.78,2688,133900
38.01,-121.79,4032,146800
38.0,-121.79,3090,124700
38.01,-121.8,3184,110200
38.01,-121.8,3058,130800
38.0,-121.78,2371,174500
38.01,-121.77,2983,168100
37.99,-121.81,2807,170400
37.99,-121.81,2331,150800
37.98,-121.82,3995,165200
38.01,-121.82,1265,93500
38.0,-121.82,2070,113400
38.0,-121.81,2724,97300
38.0,-121.82,3268,131000
38.0,-121.85,3364,133400
38.0,-121.85,2269,100000
38.0,-121.83,6365,103600
38.0,-121.83,1710,145300
37.99,-121.83,1150,152400
37.99,-121.83,1970,145900
37.99,-121.83,2741,142500
38.0,-121.83,2572,75800
37.99,-121.84,4545,126100
37.99,-121.84,2380,142600
37.99,-121.83,2919,164700
38.0,-121.79,1141,108500
37.99,-121.79,4156,178600
37.99,-121.79,3646,164700
38.0,-121.8,2738,122500
37.99,-121.8,3077,179500
37.99,-121.77,5623,205100
38.03,-121.88,2769,158600
38.04,-121.9,1489,90200
38.04,-121.86,242,67500
38.02,-121.87,2264,99400
38.03,-121.88,1225,101400
38.03,-121.9,2982,87700
38.02,-121.88,2112,87000
38.02,-121.89,2707,94600
38.02,-121.9,1560,181800
38.02,-121.87,3644,117800
38.0,-121.88,2605,140300
38.01,-121.88,5329,150000
38.01,-121.89,4114,134400
38.0,-121.88,721,151900
38.0,-121.86,4075,165200
38.0,-121.86,3216,161700
37.99,-121.89,2171,170500
37.99,-121.88,3787,174200
38.0,-121.87,2713,144100
37.99,-121.87,2203,163900
38.01,-121.89,3639,103900
38.02,-121.9,1497,122200
38.01,-121.9,2604,136000
38.02,-121.92,2750,156500
38.01,-121.89,1000,99200
38.01,-121.9,3779,110600
38.0,-121.9,1930,162200
38.0,-121.9,2677,177500
38.01,-121.92,1632,166000
38.01,-121.93,2294,160800
38.02,-121.93,1524,154800
38.03,-121.95,5526,143100
38.03,-121.94,1654,87100
38.02,-121.96,2691,95300
38.02,-121.95,3360,100700
38.02,-121.94,5765,113900
38.03,-121.92,2176,100200
38.02,-121.92,1840,125000
38.02,-121.91,2966,129800
38.04,-121.97,2505,83500
38.03,-121.97,3685,139800
38.05,-121.98,2810,98500
38.02,-122.02,1465,156900
38.03,-122.0,2341,165900
38.02,-122.14,1625,133900
38.03,-122.14,118,225000
38.02,-122.13,2378,166000
38.01,-122.13,2123,144800
38.01,-122.14,1760,178300
38.01,-122.13,1262,139300
38.0,-122.13,2821,150800
38.02,-122.16,1800,196100
38.01,-122.11,1313,116100
38.01,-122.11,1345,129400
38.0,-122.12,6992,166400
38.01,-122.12,1300,126500
38.01,-122.12,1738,135700
38.01,-122.12,2225,172400
38.02,-122.09,1742,113700
38.02,-122.1,4308,159700
38.0,-122.07,978,156300
38.0,-122.09,10191,204200
38.0,-122.11,3424,212600
37.99,-122.08,4657,199900
37.99,-122.09,3073,205400
37.99,-122.11,3913,206700
37.99,-122.11,2864,287700
37.97,-122.08,2643,245200
37.97,-122.09,5303,294100
37.98,-122.11,4371,297300
37.98,-122.09,5381,211000
37.99,-122.12,1660,225400
37.97,-122.1,4326,269600
37.96,-122.1,3796,228200
37.96,-122.1,1374,235500
37.99,-122.07,3310,166900
37.98,-122.07,6915,186100
37.97,-122.07,1705,211800
37.96,-122.07,1692,197100
37.96,-122.06,1784,189600
37.96,-122.08,9135,266000
37.95,-122.06,2213,186400
37.95,-122.07,2199,190000
37.95,-122.08,3173,243000
37.95,-122.08,1043,235600
37.96,-122.07,1217,196200
37.96,-122.06,7136,182000
37.95,-122.05,1408,169400
37.94,-122.05,4162,179300
37.94,-122.06,4005,235700
37.94,-122.07,2639,205100
37.94,-122.07,1260,220800
37.93,-122.08,4043,233200
37.94,-122.08,2185,232100
37.94,-122.07,1454,265700
37.95,-122.09,1339,247900
37.94,-122.09,6895,273200
38.0,-122.04,3077,91100
37.99,-122.04,1504,134500
37.99,-122.04,2765,136200
37.97,-122.05,60,250000
37.99,-122.06,2445,87500
37.99,-122.06,1319,137500
38.0,-122.05,2476,136400
38.0,-122.05,1085,75000
37.98,-122.03,1209,156300
37.97,-122.04,974,140600
38.0,-122.03,3577,178300
38.01,-122.03,3228,175900
37.99,-122.04,2675,139900
37.98,-122.03,2842,138200
38.0,-122.02,2965,178200
37.99,-122.03,3103,169300
37.99,-122.02,2247,161900
37.99,-122.03,1755,166600
37.98,-122.03,1254,148900
37.98,-122.01,1476,165500
37.98,-122.01,2001,194000
37.98,-122.0,1013,226900
37.97,-122.0,2491,202800
37.97,-122.01,3012,211500
37.98,-122.02,1797,165500
37.98,-122.02,1474,161700
37.99,-122.0,4035,192300
37.98,-122.0,2030,193200
37.98,-121.99,2293,184000
37.97,-121.99,2839,217200
37.98,-122.0,1192,182000
37.98,-122.0,404,161300
37.98,-122.01,1256,161000
37.99,-122.01,1900,144900
37.96,-121.95,2739,259500
37.97,-121.97,1691,210500
37.97,-121.97,1330,244100
37.96,-121.97,1433,184800
37.96,-121.96,1838,229200
37.95,-121.96,3418,196100
37.96,-121.98,2987,204100
37.97,-121.97,1977,240200
37.97,-121.98,2714,231100
37.97,-121.98,2738,213200
37.97,-121.99,2823,207200
37.97,-121.99,3320,184100
37.96,-122.0,3364,179000
37.96,-122.0,4071,190700
37.95,-121.96,3216,167800
37.95,-121.97,4253,246700
37.96,-121.98,5048,126700
37.96,-121.99,3324,260400
37.96,-121.99,2756,200600
37.95,-121.98,6290,267400
37.95,-121.98,2984,265900
37.97,-122.01,3259,206200
37.97,-122.02,2342,171000
37.97,-122.03,1613,151100
37.97,-122.04,2470,160900
37.97,-122.03,3968,166700
37.96,-122.04,2913,106300
37.97,-122.04,6445,112500
37.97,-122.04,1323,151000
37.96,-122.04,1143,151800
37.96,-122.05,2190,159800
37.96,-122.04,1207,165700
37.96,-122.04,2587,175000
37.95,-122.05,3513,182000
37.95,-122.05,563,190800
37.95,-122.01,3866,298200
37.96,-122.02,2615,305100
37.96,-122.03,2636,162500
37.95,-122.03,3287,220500
37.95,-122.02,1205,208300
37.95,-122.03,1955,202300
37.95,-122.02,3526,237000
37.94,-122.02,3516,213100
37.94,-122.01,3741,322300
37.94,-122.02,3192,267100
37.94,-122.01,1619,268000
37.94,-122.01,2077,273600
37.95,-122.0,2214,339200
37.93,-122.01,2652,330200
37.95,-122.04,1653,163100
37.94,-122.04,5732,231400
37.94,-122.05,2105,227800
37.95,-122.04,866,197100
37.95,-122.05,5175,144600
37.94,-122.03,5541,279300
37.93,-122.03,4712,344800
37.93,-122.05,4274,266500
37.93,-122.05,7803,184900
37.92,-122.05,12713,234700
37.92,-122.02,5077,351200
37.92,-122.03,3318,358800
37.91,-122.01,10093,367700
37.91,-122.03,5438,275300
37.91,-122.06,5393,232800
37.9,-122.06,5869,216100
37.89,-122.06,4985,114300
37.93,-122.07,1544,226000
37.93,-122.07,7201,252100
37.92,-122.07,3872,225000
37.92,-122.08,2377,250000
37.92,-122.08,1733,264900
37.91,-122.07,1731,259800
37.91,-122.07,1550,292500
37.9,-122.08,1075,306800
37.91,-122.09,9576,306900
37.89,-122.07,3410,266800
37.89,-122.08,3018,283900
37.9,-122.08,4133,288000
37.89,-122.07,2139,268800
37.89,-122.07,757,263300
37.88,-122.06,4781,340900
37.87,-122.05,2296,397500
37.9,-122.05,4125,271000
37.9,-122.05,2676,335700
37.89,-122.05,1677,310600
37.89,-122.04,2423,349100
37.9,-122.05,4498,321200
37.9,-122.04,5467,275800
37.89,-122.02,6349,356200
37.88,-122.04,3250,312700
37.86,-122.03,3025,390600
37.85,-122.04,6039,469400
37.73,-121.94,1980,258200
37.73,-121.94,6719,260300
37.73,-121.93,2564,275000
37.73,-121.93,831,350000
37.74,-121.95,1127,250000
37.74,-121.95,5721,266000
37.75,-121.94,2559,269800
37.73,-121.92,1407,157200
37.74,-121.93,3326,343500
37.75,-121.94,5121,296100
37.79,-121.97,5688,312500
37.8,-121.98,3354,345800
37.8,-121.98,2498,343700
37.81,-121.98,2903,359100
37.81,-121.96,6488,403400
37.8,-121.97,3279,356000
37.8,-121.94,11336,369200
37.79,-121.97,3873,341300
37.78,-121.95,14652,356700
37.76,-121.96,3865,425100
37.76,-121.94,6875,356100
37.76,-121.93,2255,461400
37.74,-121.92,452,432400
37.78,-121.93,227,434700
37.74,-121.96,200,350000
37.76,-121.97,3743,381900
37.77,-121.97,7241,324600
37.74,-121.98,2865,399300
37.84,-122.02,1879,443800
37.83,-122.01,3917,386600
37.82,-122.0,2206,256400
37.82,-121.99,1248,200000
37.83,-122.03,5948,500001
37.77,-121.99,8213,294800
37.81,-121.99,465,188500
37.8,-122.02,6200,359300
37.87,-122.03,3521,358700
37.88,-122.02,3031,287300
37.87,-122.02,3056,441400
37.86,-122.03,3004,494000
37.86,-122.0,8953,500001
37.87,-121.97,1029,500001
37.84,-121.96,7479,398200
37.84,-122.0,7681,500001
37.85,-121.96,3209,500001
37.83,-121.99,2939,372000
37.82,-121.98,9117,351300
37.81,-121.95,7178,450400
37.93,-122.1,10212,382200
37.94,-122.12,4949,500001
37.9,-122.1,827,294400
37.9,-122.14,5738,500001
37.91,-122.12,5683,455300
37.89,-122.09,880,406500
37.89,-122.1,3282,310300
37.89,-122.11,2372,279500
37.88,-122.11,4005,348200
37.88,-122.12,2785,433300
37.89,-122.12,3227,257100
37.89,-122.13,744,350000
37.87,-122.13,1820,426100
37.88,-122.14,6986,394400
37.88,-122.07,1077,387200
37.88,-122.08,2059,99400
37.88,-122.08,2947,85000
37.87,-122.08,6130,102700
37.85,-122.06,7475,186500
37.86,-122.07,1025,155000
37.86,-122.06,5187,252400
37.86,-122.07,1102,206300
37.87,-122.08,2405,73400
37.88,-122.1,3701,367100
37.86,-122.09,5484,402600
37.87,-122.11,3398,314200
37.85,-122.12,5252,454100
37.84,-122.08,1320,500001
37.81,-122.12,4048,416500
37.82,-122.12,2269,364500
37.83,-122.11,5130,369900
37.82,-122.08,2045,500001
37.86,-122.14,6201,314000
37.85,-122.14,9147,389900
37.84,-122.14,2131,355600
37.83,-122.16,4596,370200
37.86,-122.16,3359,404300
37.88,-122.18,542,354200
37.86,-122.18,4449,399700
37.89,-122.16,1779,434500
37.88,-122.17,3633,401800
37.88,-122.17,3626,423200
37.87,-122.17,1261,438000
37.88,-122.22,95,475000
37.89,-122.2,3881,367500
37.88,-122.2,1065,378100
37.91,-122.18,7200,500001
37.9,-122.2,2107,500001
37.9,-122.18,4760,500001
37.89,-122.18,4845,499000
37.98,-121.84,7505,204200
37.97,-121.81,1584,166800
37.97,-121.78,17032,213700
37.95,-121.83,1133,162500
37.83,-121.94,2836,500001
37.82,-121.89,11444,500001
37.81,-121.91,3477,500001
37.81,-121.82,4711,485400
37.99,-121.96,3129,210100
37.94,-121.96,3084,194700
37.95,-121.96,4026,181200
37.94,-121.95,3153,285400
37.93,-121.97,3241,307000
37.92,-122.01,2808,353600
37.92,-122.01,2638,365800
37.92,-121.99,1780,427700
37.89,-121.93,2085,366700
37.96,-121.92,5332,237400
37.95,-121.94,2541,288000
37.93,-121.91,1610,329400
37.94,-121.94,1299,291700
37.93,-121.94,3421,320400
37.93,-121.93,2876,286900
37.93,-121.93,2169,312600
37.94,-121.95,1469,253600
38.02,-122.25,1803,205100
38.03,-122.25,3338,197600
38.02,-122.21,2150,198500
37.96,-122.2,6306,310700
38.06,-122.23,1350,171100
38.05,-122.23,1736,147100
38.06,-122.21,2735,155700
38.04,-122.2,3029,197000
38.03,-122.26,2239,203700
38.04,-122.27,1685,134500
38.03,-122.26,1631,150200
38.04,-122.26,2512,123000
38.05,-122.25,1255,147700
38.06,-122.32,7999,174200
38.0,-122.28,2335,178900
38.0,-122.29,4986,173200
38.03,-122.36,2159,175400
38.0,-122.3,1712,162000
38.0,-122.31,3735,191100
38.01,-122.31,4123,195000
37.99,-122.28,3801,193300
37.98,-122.26,2038,198000
37.99,-122.27,4921,243200
37.98,-122.27,3455,218600
38.02,-122.26,3846,184800
38.01,-122.24,3751,269400
38.01,-122.24,2084,235600
38.0,-122.25,2978,237700
38.0,-122.26,2338,170500
38.0,-122.26,678,246400
38.0,-122.27,1216,240300
38.0,-122.27,1592,248700
38.0,-122.26,6265,272900
37.98,-122.29,2133,209800
37.96,-122.28,1579,201000
37.97,-122.27,15259,272400
37.97,-122.3,4030,184000
37.97,-122.3,2854,164700
37.97,-122.29,3426,227400
37.97,-122.3,1811,149700
37.94,-122.29,7578,190000
37.95,-122.32,1887,196600
37.94,-122.31,1794,191400
37.94,-122.31,2172,194200
37.95,-122.32,1425,185000
37.99,-122.31,6508,157800
37.98,-122.3,3807,164300
37.97,-122.32,2347,161000
38.01,-122.32,3054,171100
38.0,-122.33,3779,109000
38.0,-122.31,3108,170800
37.99,-122.32,4865,173500
38.0,-122.32,2275,162800
37.99,-122.34,1531,85100
37.98,-122.33,2850,175000
37.99,-122.33,3999,112500
38.0,-122.39,44,212500
37.96,-122.36,246,104200
37.96,-122.36,1157,80400
37.95,-122.36,408,69800
37.95,-122.37,215,81300
37.95,-122.37,1298,76400
37.96,-122.37,1572,68600
37.98,-122.41,60,67500
37.98,-122.34,2014,131300
37.98,-122.35,3756,132900
37.97,-122.34,392,110000
37.96,-122.35,1991,113600
37.97,-122.35,2178,112200
37.97,-122.35,2892,113800
37.97,-122.32,1595,134100
37.97,-122.32,1156,156600
37.97,-122.33,5151,158800
37.98,-122.33,1967,150100
37.97,-122.33,1982,130800
37.97,-122.34,2237,120700
37.96,-122.33,1222,129400
37.96,-122.35,2191,114200
37.96,-122.35,1899,97200
37.96,-122.35,1326,97700
37.95,-122.35,2449,110300
37.96,-122.35,1428,93900
37.96,-122.36,950,107800
37.96,-122.32,1728,133700
37.96,-122.32,2070,182800
37.95,-122.32,1612,146100
37.95,-122.33,2099,120800
37.96,-122.34,6487,133300
37.96,-122.34,1817,103600
37.94,-122.32,2751,165100
37.94,-122.32,1901,210800
37.93,-122.32,1141,186900
37.95,-122.33,1627,144600
37.94,-122.33,1226,140400
37.94,-122.33,1882,140800
37.94,-122.33,1876,141600
